Customer_ID,Order_ID,Order_Date,Product_ID,Sales
LW-16825,CA-2020-144820,2020-10-03,OFF-AR-10004817,20.64
SE-20110,CA-2020-144827,2020-12-21,OFF-ST-10004340,124.36
DS-13030,CA-2020-144848,2020-04-04,TEC-PH-10004006,41.22
EH-14005,CA-2020-144862,2020-12-01,OFF-EN-10003040,104.68
BO-11350,CA-2020-144883,2020-08-15,OFF-LA-10000305,50.4
KW-16435,CA-2020-144904,2020-09-25,OFF-LA-10001158,20.7
AB-10165,CA-2020-144932,2020-04-14,OFF-AR-10003560,14.592
TB-21055,CA-2020-145037,2020-09-02,OFF-ST-10000918,10.9
PT-19090,CA-2020-145093,2020-07-21,OFF-BI-10001116,2.112
SM-20320,CA-2020-145128,2020-07-09,FUR-FU-10000293,526.45
MC-17605,CA-2020-145142,2020-01-23,FUR-TA-10001857,210.98
RM-19675,CA-2020-145219,2020-12-24,TEC-CO-10001449,2879.95
DL-13315,CA-2020-145226,2020-12-08,FUR-FU-10004952,109.48
DV-13465,CA-2020-145233,2020-12-01,TEC-PH-10004977,470.376
AH-10465,CA-2020-145275,2020-04-02,OFF-LA-10001569,14.94
JP-15520,CA-2020-145310,2020-12-22,OFF-EN-10002621,7.824
BD-11770,CA-2020-145338,2020-01-29,OFF-AR-10002053,4.768
SW-20455,CA-2020-145429,2020-07-21,OFF-PA-10003205,16.34
SC-20695,CA-2020-145443,2020-08-10,OFF-PA-10003302,177.2
MO-17800,CA-2020-145506,2020-06-03,OFF-ST-10004963,136.26
CA-12775,CA-2020-145653,2020-09-01,FUR-CH-10004875,498.26
MG-17650,CA-2020-145660,2020-12-01,FUR-FU-10002885,7.712
AH-10075,CA-2020-145702,2020-05-19,FUR-CH-10001482,314.352
AB-10165,CA-2020-145737,2020-09-15,OFF-PA-10001033,163.96
CM-11815,CA-2020-145765,2020-05-28,TEC-PH-10001305,195.96
SS-20140,CA-2020-145772,2020-06-03,TEC-AC-10003038,44.75
DB-13615,CA-2020-145779,2020-05-06,OFF-PA-10002254,84.416
SB-20170,CA-2020-145807,2020-02-09,OFF-ST-10001370,354.9
AS-10090,CA-2020-145877,2020-04-01,OFF-ST-10000649,94.2
SL-20155,CA-2020-145884,2020-10-21,TEC-PH-10000895,1439.92
SC-20770,CA-2020-146024,2020-03-02,OFF-SU-10001935,6.976
GM-14440,CA-2020-146031,2020-07-29,OFF-AR-10002656,60.12
AP-10915,CA-2020-146136,2020-09-03,OFF-EN-10001219,24.448
CM-12190,CA-2020-146164,2020-12-22,FUR-TA-10004915,607.52
CC-12145,CA-2020-146185,2020-09-15,OFF-AR-10002987,31.744
BD-11725,CA-2020-146192,2020-04-22,OFF-ST-10003716,675.06
MH-17455,CA-2020-146269,2020-10-06,OFF-ST-10003208,290.336
RA-19945,CA-2020-146346,2020-06-17,OFF-ST-10001418,146.352
SC-20305,CA-2020-146360,2020-04-23,TEC-AC-10003590,155.34
HM-14860,CA-2020-146367,2020-08-04,OFF-BI-10002827,3.318
RB-19435,CA-2020-146458,2020-11-19,OFF-AR-10001177,22.96
CV-12805,CA-2020-146493,2020-06-01,OFF-BI-10003676,53.9
FM-14290,CA-2020-146535,2020-11-24,OFF-BI-10000546,2.88
BP-11185,CA-2020-146626,2020-12-29,FUR-FU-10002501,101.12
HG-15025,CA-2020-146724,2020-11-20,OFF-AR-10001026,22
CV-12805,CA-2020-146780,2020-12-25,FUR-FU-10001934,41.96
SC-20305,CA-2020-146920,2020-08-28,OFF-PA-10002479,25.344
AH-10210,CA-2020-146983,2020-09-02,OFF-BI-10003650,1577.94
LB-16795,CA-2020-147032,2020-07-31,OFF-PA-10003256,11.54
AA-10315,CA-2020-147039,2020-06-29,OFF-AP-10000576,362.94
MZ-17335,CA-2020-147144,2020-03-26,OFF-AR-10004587,19.83
TS-21655,CA-2020-147207,2020-01-02,OFF-AR-10001955,31.744
SO-20335,CA-2020-147228,2020-09-09,OFF-SU-10001225,8.832
EB-13705,CA-2020-147277,2020-10-20,FUR-TA-10001539,284.364
MJ-17740,CA-2020-147291,2020-03-11,OFF-BI-10003091,895.92
KL-16555,CA-2020-147333,2020-12-14,TEC-AC-10004469,159.8
KB-16315,CA-2020-147354,2020-03-09,TEC-CO-10000971,479.984
SB-20290,CA-2020-147361,2020-09-09,OFF-ST-10001809,628.81
KH-16630,CA-2020-147403,2020-09-10,OFF-PA-10003302,85.056
EJ-14155,CA-2020-147410,2020-09-04,OFF-ST-10003805,421.1
CS-11845,CA-2020-147452,2020-09-30,OFF-PA-10001838,11.76
KE-16420,CA-2020-147550,2020-12-04,FUR-FU-10001918,11.352
BP-11155,CA-2020-147564,2020-10-02,OFF-PA-10004438,49.12
LT-17110,CA-2020-147725,2020-09-14,OFF-AR-10001725,70.95
PK-19075,CA-2020-147753,2020-03-05,OFF-LA-10003537,25.06
KL-16555,CA-2020-147760,2020-11-04,FUR-TA-10004575,523.764
SV-20935,CA-2020-147767,2020-12-02,OFF-BI-10001670,67.86
DD-13570,CA-2020-147844,2020-05-02,OFF-PA-10003016,15.7
MS-17365,CA-2020-147942,2020-04-01,OFF-LA-10003663,5.78
AH-10210,CA-2020-147956,2020-12-24,OFF-ST-10001097,1003.62
KM-16225,CA-2020-148012,2020-12-09,OFF-AR-10004757,2.624
MM-18280,CA-2020-148068,2020-09-18,OFF-PA-10001639,19.44
ME-18010,CA-2020-148138,2020-09-29,OFF-ST-10000563,51.168
SW-20275,CA-2020-148145,2020-03-18,OFF-AR-10003752,46.2
NK-18490,CA-2020-148166,2020-10-21,OFF-AR-10004956,17.856
LF-17185,CA-2020-148264,2020-12-08,OFF-ST-10003327,29.79
PG-18895,CA-2020-148320,2020-11-03,OFF-PA-10003022,35.88
NC-18535,CA-2020-148355,2020-12-24,OFF-PA-10001972,19.44
Dp-13240,CA-2020-148404,2020-10-07,OFF-ST-10003208,580.672
RO-19780,CA-2020-148411,2020-09-24,FUR-CH-10003973,520.464
MC-17845,CA-2020-148446,2020-12-10,FUR-TA-10004256,1669.6
ME-17320,CA-2020-148474,2020-06-12,OFF-BI-10000977,91.2
DW-13540,CA-2020-148642,2020-03-06,OFF-LA-10000134,4.928
CS-12460,CA-2020-148691,2020-12-03,OFF-BI-10001524,83.92
DR-12880,CA-2020-148810,2020-06-26,OFF-LA-10004689,13.872
SU-20665,CA-2020-148922,2020-12-10,TEC-AC-10001838,599.97
SP-20620,CA-2020-148929,2020-09-07,OFF-ST-10003282,478.08
TB-21190,CA-2020-148985,2020-11-11,FUR-FU-10001424,34.92
CS-12250,CA-2020-148992,2020-11-23,OFF-PA-10004285,10.688
EB-13870,CA-2020-148999,2020-01-30,FUR-CH-10002044,419.136
BM-11650,CA-2020-149048,2020-05-13,OFF-EN-10003296,180.96
SO-20335,CA-2020-149076,2020-01-14,OFF-PA-10000483,154.9
SM-20320,CA-2020-149146,2020-10-12,OFF-PA-10003919,7.968
JM-15265,CA-2020-149160,2020-11-23,FUR-FU-10003347,28.4
MD-17350,CA-2020-149181,2020-05-08,FUR-CH-10004540,47.992
AR-10405,CA-2020-149468,2020-05-20,OFF-BI-10002225,41.28
DK-12835,CA-2020-149489,2020-04-24,OFF-AP-10002495,99.28
KF-16285,CA-2020-149559,2020-09-11,OFF-PA-10003172,12.96
CM-12115,CA-2020-149699,2020-12-22,TEC-AC-10000474,474.95
AS-10285,CA-2020-149706,2020-12-11,TEC-AC-10001284,116.312
EM-14065,CA-2020-149720,2020-06-04,FUR-FU-10002501,30.336
PO-18850,CA-2020-149853,2020-10-03,OFF-PA-10000556,15.552
NC-18535,CA-2020-149881,2020-04-01,FUR-BO-10003894,482.664
EP-13915,CA-2020-149888,2020-11-07,TEC-PH-10003811,359.97
EB-14110,CA-2020-149895,2020-09-08,TEC-PH-10002200,258.528
MB-17305,CA-2020-149944,2020-11-12,OFF-FA-10003495,18.24
NP-18670,CA-2020-150091,2020-10-12,TEC-AC-10002167,45
VG-21790,CA-2020-150189,2020-07-08,OFF-LA-10002762,75.18
RO-19780,CA-2020-150266,2020-11-25,TEC-PH-10003437,299.96
GD-14590,CA-2020-150420,2020-06-03,TEC-AC-10004975,1099.5
CJ-12010,CA-2020-150469,2020-01-26,OFF-FA-10000611,11.84
SM-20950,CA-2020-150497,2020-07-20,OFF-BI-10004600,735.98
HG-14845,CA-2020-150504,2020-11-06,OFF-ST-10000615,18.16
JP-16135,CA-2020-150525,2020-02-20,OFF-AR-10002375,6.56
ML-17395,CA-2020-150602,2020-02-09,FUR-FU-10003142,21.12
NZ-18565,CA-2020-150609,2020-04-30,OFF-BI-10002071,23.24
DB-13360,CA-2020-150623,2020-04-10,TEC-AC-10004571,99.99
EL-13735,CA-2020-150707,2020-10-14,OFF-BI-10001078,37.66
JL-15130,CA-2020-150910,2020-12-22,FUR-TA-10002903,934.956
DP-13390,CA-2020-150931,2020-01-06,OFF-BI-10004728,33.74
TD-20995,CA-2020-150959,2020-11-11,OFF-LA-10001045,10.44
AH-10120,CA-2020-150987,2020-04-08,OFF-PA-10001878,244.55
JM-16195,CA-2020-151008,2020-09-07,FUR-FU-10002396,25.16
MB-18085,CA-2020-151071,2020-04-25,OFF-BI-10002103,13.904
SV-20785,CA-2020-151176,2020-02-13,OFF-SU-10001165,25.02
BK-11260,CA-2020-151183,2020-10-14,TEC-AC-10003614,46.36
GT-14710,CA-2020-151190,2020-06-27,OFF-PA-10000575,20.07
AH-10120,CA-2020-151211,2020-08-17,OFF-BI-10002735,102.93
PJ-19015,CA-2020-151218,2020-06-20,OFF-ST-10004835,4.464
JM-15655,CA-2020-151225,2020-10-27,FUR-TA-10001539,189.576
HM-14980,CA-2020-151281,2020-04-27,FUR-FU-10000397,139.58
NF-18595,CA-2020-151358,2020-08-18,OFF-ST-10000046,323.1
RH-19495,CA-2020-151428,2020-09-21,OFF-BI-10000546,20.16
CV-12805,CA-2020-151484,2020-04-20,FUR-FU-10001876,51.968
BP-11050,CA-2020-151596,2020-10-08,OFF-ST-10001837,42.76
JM-15250,CA-2020-151750,2020-01-01,OFF-ST-10002743,454.56
BF-11170,CA-2020-151799,2020-12-14,TEC-CO-10002313,1199.98
BW-11110,CA-2020-151855,2020-05-27,TEC-AC-10002380,27.192
DL-13495,CA-2020-151911,2020-04-30,OFF-EN-10002986,62.96
GM-14455,CA-2020-151981,2020-08-06,TEC-PH-10003601,824.95
ML-17410,CA-2020-152079,2020-01-20,OFF-LA-10001613,11.52
SN-20560,CA-2020-152093,2020-09-10,OFF-BI-10003527,762.594
MG-17650,CA-2020-152135,2020-03-16,TEC-PH-10003505,445.44
LW-16990,CA-2020-152142,2020-11-14,FUR-CH-10002965,321.568
JD-16015,CA-2020-152198,2020-09-09,OFF-LA-10000443,17.712
SF-20965,CA-2020-152205,2020-09-28,OFF-BI-10004094,2.655
JH-15910,CA-2020-152226,2020-05-12,OFF-LA-10000443,5.904
JA-15970,CA-2020-152261,2020-03-02,OFF-BI-10002353,18.528
KH-16630,CA-2020-152275,2020-10-01,OFF-AR-10000369,6.672
DK-12895,CA-2020-152310,2020-08-12,TEC-CO-10000971,299.99
CW-11905,CA-2020-152436,2020-12-08,OFF-ST-10000036,592.74
JD-15790,CA-2020-152485,2020-09-04,OFF-AR-10003759,10.192
EH-13765,CA-2020-152499,2020-01-22,OFF-FA-10002975,15.12
RA-19945,CA-2020-152583,2020-10-30,FUR-FU-10003849,16.192
CB-12415,CA-2020-152660,2020-12-04,OFF-ST-10000532,61.568
CC-12220,CA-2020-152695,2020-12-10,OFF-EN-10004030,10.86
SN-20710,CA-2020-152702,2020-10-12,FUR-CH-10002304,254.604
DB-13210,CA-2020-152709,2020-10-07,OFF-ST-10001837,85.52
TS-21505,CA-2020-152737,2020-11-07,OFF-BI-10002982,21.792
GA-14725,CA-2020-152786,2020-03-12,OFF-BI-10000829,40.41
MC-18100,CA-2020-152807,2020-10-30,OFF-PA-10004355,20.736
RS-19765,CA-2020-152856,2020-09-08,TEC-AC-10004864,116.832
BM-11650,CA-2020-152912,2020-11-09,OFF-BI-10004728,9.64
SC-20695,CA-2020-152926,2020-10-02,OFF-AP-10004708,15.224
MG-17650,CA-2020-152933,2020-10-12,TEC-PH-10002085,369.544
SC-20095,CA-2020-152961,2020-01-15,OFF-PA-10004675,12.7
BM-11785,CA-2020-152968,2020-05-26,TEC-AC-10000521,23.08
RB-19705,CA-2020-152975,2020-09-14,TEC-PH-10004586,1079.85
NS-18505,CA-2020-153045,2020-01-19,TEC-PH-10001817,429.6
EH-13945,CA-2020-153080,2020-05-22,TEC-AC-10002331,68.46
CS-12250,CA-2020-153227,2020-12-04,OFF-PA-10001838,11.76
DJ-13510,CA-2020-153339,2020-11-03,FUR-FU-10001967,15.992
MD-17860,CA-2020-153654,2020-11-24,OFF-BI-10004465,19.008
AT-10735,CA-2020-153787,2020-05-19,OFF-AP-10001563,97.16
AB-10105,CA-2020-153822,2020-09-19,OFF-ST-10000321,12.624
SC-20380,CA-2020-153843,2020-03-13,OFF-BI-10002353,30.88
RB-19435,CA-2020-153871,2020-12-11,OFF-BI-10004209,40.2
DB-13270,CA-2020-154011,2020-06-19,OFF-BI-10003166,6.888
JK-16120,CA-2020-154039,2020-02-17,FUR-TA-10001932,480.96
BW-11110,CA-2020-154074,2020-08-31,FUR-CH-10002331,569.568
LB-16735,CA-2020-154088,2020-11-12,OFF-PA-10003651,26.72
SN-20560,CA-2020-154102,2020-02-06,OFF-PA-10001593,29.9
ML-17410,CA-2020-154109,2020-11-06,FUR-CH-10003774,127.372
KM-16660,CA-2020-154116,2020-12-15,OFF-PA-10004569,22.83
SC-20050,CA-2020-154123,2020-11-20,FUR-FU-10000629,27.58
MT-17815,CA-2020-154137,2020-11-11,OFF-ST-10003324,35.48
TB-21595,CA-2020-154214,2020-03-20,FUR-FU-10000206,2.91
MD-17860,CA-2020-154410,2020-10-21,OFF-ST-10002743,909.12
DP-13390,CA-2020-154466,2020-01-01,OFF-BI-10002012,3.6
EA-14035,CA-2020-154501,2020-04-30,OFF-AR-10002804,9.78
NZ-18565,CA-2020-154676,2020-08-05,OFF-ST-10001172,151.056
DL-12865,CA-2020-154718,2020-01-19,OFF-LA-10003714,6
AH-10195,CA-2020-154732,2020-11-05,OFF-BI-10000474,16.03
BP-11290,CA-2020-154760,2020-01-09,OFF-BI-10004632,274.491
MH-17455,CA-2020-154809,2020-02-13,OFF-AP-10004785,90.64
VB-21745,CA-2020-154816,2020-11-06,OFF-PA-10003845,5.78
DS-13180,CA-2020-154907,2020-03-31,FUR-BO-10002824,205.333
AR-10540,CA-2020-154935,2020-12-24,OFF-BI-10003708,17.88
MC-17275,CA-2020-154949,2020-10-15,OFF-LA-10002034,14.73
SE-20110,CA-2020-155047,2020-08-27,OFF-AR-10003338,5.952
GW-14605,CA-2020-155075,2020-12-02,OFF-BI-10003650,631.176
DB-12910,CA-2020-155089,2020-12-02,OFF-BI-10002429,45.66
MP-17965,CA-2020-155152,2020-07-07,TEC-AC-10004353,252
DL-13315,CA-2020-155159,2020-11-25,OFF-PA-10003724,48.87
RD-19810,CA-2020-155292,2020-10-30,OFF-ST-10004963,105.98
DP-13105,CA-2020-155362,2020-12-17,OFF-ST-10001031,32.56
SG-20080,CA-2020-155376,2020-12-22,OFF-AP-10001058,839.43
RW-19630,CA-2020-155460,2020-04-13,OFF-PA-10002479,5.28
PG-18895,CA-2020-155558,2020-10-26,TEC-AC-10001998,19.99
FG-14260,CA-2020-155607,2020-11-26,OFF-AP-10001962,58.73
KN-16450,CA-2020-155621,2020-11-08,FUR-FU-10003535,274.2
BM-11575,CA-2020-155642,2020-05-18,FUR-FU-10004973,22.608
VB-21745,CA-2020-155698,2020-03-08,OFF-AP-10001124,647.84
NF-18385,CA-2020-155705,2020-08-21,FUR-CH-10000015,866.4
KD-16615,CA-2020-155712,2020-03-02,OFF-BI-10004224,107.648
TC-21475,CA-2020-155740,2020-07-30,OFF-BI-10001071,76.776
KS-16300,CA-2020-155824,2020-03-10,OFF-AP-10000390,48.784
AB-10255,CA-2020-155873,2020-06-16,OFF-SU-10001165,16.68
JD-16150,CA-2020-155880,2020-03-25,FUR-CH-10000422,90.99
AI-10855,CA-2020-155929,2020-09-09,OFF-PA-10000859,6.368
JK-15730,CA-2020-155936,2020-06-22,OFF-BI-10002432,3.036
CC-12610,CA-2020-155957,2020-11-26,OFF-AP-10002082,52.272
BE-11335,CA-2020-155985,2020-03-23,FUR-FU-10000758,211.84
PS-18760,CA-2020-156237,2020-09-14,OFF-BI-10000301,3.882
PW-19030,CA-2020-156272,2020-03-21,OFF-AP-10001242,64.384
ML-17395,CA-2020-156363,2020-10-22,TEC-PH-10003988,32.7
SL-20155,CA-2020-156391,2020-09-26,OFF-AR-10003251,2.224
CM-12160,CA-2020-156412,2020-12-04,OFF-BI-10004364,5.346
JP-15460,CA-2020-156622,2020-11-23,OFF-PA-10000477,36.288
BP-11290,CA-2020-156664,2020-12-18,OFF-BI-10004209,7.236
JM-15580,CA-2020-156720,2020-12-30,OFF-FA-10003472,3.024
GZ-14470,CA-2020-156769,2020-05-06,OFF-AR-10003179,54.66
JL-15505,CA-2020-156776,2020-08-07,TEC-PH-10002415,707.88
JD-16015,CA-2020-156818,2020-07-11,TEC-AC-10002323,132.6
DJ-13510,CA-2020-156895,2020-05-08,FUR-CH-10003535,128.058
EB-13840,CA-2020-156951,2020-10-01,OFF-PA-10004530,91.84
PB-18805,CA-2020-156958,2020-12-05,OFF-BI-10001524,83.92
DB-13405,CA-2020-157091,2020-06-26,FUR-FU-10000293,526.45
GG-14650,CA-2020-157112,2020-04-23,OFF-BI-10000285,11.76
AA-10645,CA-2020-157196,2020-11-05,OFF-PA-10003172,12.96
CV-12805,CA-2020-157252,2020-01-20,FUR-CH-10003396,207.846
SZ-20035,CA-2020-157273,2020-01-30,TEC-PH-10002275,604.768
DP-13000,CA-2020-157350,2020-08-26,FUR-FU-10000222,64.96
BW-11065,CA-2020-157413,2020-06-01,OFF-ST-10002756,324.744
HZ-14950,CA-2020-157420,2020-11-21,TEC-PH-10003555,55.176
LC-16885,CA-2020-157448,2020-11-16,FUR-FU-10003268,119.94
ES-14080,CA-2020-157469,2020-12-02,OFF-AR-10001662,19.728
EP-13915,CA-2020-157483,2020-11-11,OFF-AR-10004260,181.86
HA-14920,CA-2020-157651,2020-12-10,TEC-AC-10003116,14.2
RB-19795,CA-2020-157672,2020-10-05,TEC-AC-10001714,63.824
KD-16345,CA-2020-157833,2020-06-17,OFF-BI-10001721,51.312
DM-13345,CA-2020-157854,2020-04-08,FUR-FU-10003832,56.28
AM-10705,CA-2020-157903,2020-04-04,TEC-PH-10004345,383.84
MO-17800,CA-2020-157931,2020-09-17,FUR-CH-10000785,723.92
SU-20665,CA-2020-157966,2020-03-13,OFF-AR-10000799,19.456
SH-20395,CA-2020-157980,2020-12-07,TEC-AC-10002567,127.984
AC-10615,CA-2020-157987,2020-09-02,OFF-AR-10000658,23.1
DB-13555,CA-2020-158036,2020-09-08,TEC-AC-10002558,9.096
BD-11320,CA-2020-158071,2020-06-10,TEC-PH-10002923,88.776
CT-11995,CA-2020-158106,2020-06-04,OFF-AR-10002255,8.64
KH-16330,CA-2020-158120,2020-11-17,OFF-PA-10003205,19.608
JM-16195,CA-2020-158169,2020-08-12,OFF-AP-10000828,542.94
JB-15400,CA-2020-158246,2020-11-09,FUR-CH-10003061,215.976
CC-12475,CA-2020-158344,2020-08-07,TEC-AC-10002006,63.96
JA-15970,CA-2020-158379,2020-09-22,OFF-BI-10002498,5.607
BO-11425,CA-2020-158386,2020-10-16,OFF-BI-10003719,124.75
LW-16990,CA-2020-158407,2020-06-04,FUR-FU-10001967,31.984
BB-11545,CA-2020-158561,2020-11-11,OFF-AP-10002651,1158.12
KB-16600,CA-2020-158673,2020-12-29,OFF-PA-10000994,209.7
MA-17560,CA-2020-158722,2020-10-20,OFF-PA-10000176,45.528
AC-10450,CA-2020-158729,2020-12-19,OFF-SU-10002881,1665.62
TT-21460,CA-2020-158736,2020-12-18,OFF-AR-10002578,5.76
IG-15085,CA-2020-158743,2020-10-20,OFF-AR-10002257,13.36
AB-10150,CA-2020-158876,2020-11-19,OFF-PA-10000308,16.896
CS-11860,CA-2020-158883,2020-06-02,OFF-PA-10004733,25.344
ML-18040,CA-2020-158953,2020-06-04,OFF-BI-10002557,6.37
BT-11680,CA-2020-158967,2020-12-10,FUR-FU-10001940,19.104
VP-21760,CA-2020-159100,2020-10-16,TEC-AC-10003499,18.528
KT-16480,CA-2020-159107,2020-06-24,OFF-FA-10001332,2.88
KM-16375,CA-2020-159135,2020-11-04,OFF-AR-10000657,4.3
CR-12820,CA-2020-159149,2020-02-17,FUR-BO-10001601,89.0664
KB-16600,CA-2020-159156,2020-11-13,TEC-PH-10004389,629.95
RL-19615,CA-2020-159226,2020-04-25,FUR-BO-10004709,344.981
GH-14410,CA-2020-159282,2020-10-16,TEC-MA-10001148,599.985
KB-16585,CA-2020-159352,2020-03-12,TEC-PH-10004700,69.93
BW-11110,CA-2020-159366,2020-01-07,TEC-MA-10000822,3059.98
RD-19480,CA-2020-159457,2020-10-19,TEC-PH-10002185,16.68
TB-21355,CA-2020-159464,2020-05-18,OFF-AP-10001492,17.24
JR-16210,CA-2020-159506,2020-11-27,OFF-PA-10003641,158.28
MC-17590,CA-2020-159597,2020-11-09,OFF-ST-10002289,63.56
CL-12700,CA-2020-159604,2020-04-14,OFF-BI-10003460,8.76
PM-19135,CA-2020-159667,2020-11-09,TEC-AC-10002567,191.976
AB-10060,CA-2020-159688,2020-05-07,TEC-AC-10000736,79.99
SV-20365,CA-2020-159793,2020-08-25,FUR-BO-10001798,130.98
JF-15490,CA-2020-159884,2020-08-31,OFF-ST-10000344,10.744
SS-20410,CA-2020-159954,2020-09-10,OFF-BI-10004876,2.78
SP-20860,CA-2020-160017,2020-09-28,OFF-PA-10001800,10.368
LT-16765,CA-2020-160031,2020-12-04,OFF-PA-10000241,74.352
LB-16735,CA-2020-160045,2020-04-26,FUR-FU-10000010,1.988
EN-13780,CA-2020-160087,2020-03-18,OFF-AR-10001915,23.832
RD-19930,CA-2020-160122,2020-11-18,OFF-EN-10002592,55.584
BP-11095,CA-2020-160325,2020-09-24,TEC-PH-10000984,391.98
AD-10180,CA-2020-160416,2020-11-13,TEC-AC-10004114,163.96
PS-19045,CA-2020-160423,2020-01-21,OFF-ST-10004340,348.208
EH-13945,CA-2020-160458,2020-05-27,OFF-PA-10001166,25.92
DB-13120,CA-2020-160514,2020-11-12,OFF-PA-10002479,10.56
BS-11380,CA-2020-160633,2020-11-16,TEC-CO-10002095,899.982
SA-20830,CA-2020-160661,2020-10-28,OFF-LA-10002475,21.93
YS-21880,CA-2020-160724,2020-05-05,OFF-BI-10004965,34.5
FG-14260,CA-2020-160801,2020-09-19,OFF-BI-10001132,4.842
JK-16090,CA-2020-160885,2020-12-02,TEC-PH-10001795,2479.96
DR-12940,CA-2020-160899,2020-08-11,OFF-BI-10000632,477.51
TM-21010,CA-2020-160927,2020-01-29,OFF-PA-10003848,12.96
TT-21460,CA-2020-160934,2020-01-15,OFF-AR-10003504,21.4
MC-17605,CA-2020-160962,2020-04-28,OFF-ST-10001325,8.384
GB-14530,CA-2020-160983,2020-10-29,OFF-PA-10002250,46.96
PN-18775,CA-2020-161018,2020-11-09,FUR-FU-10000629,96.53
CB-12535,CA-2020-161046,2020-03-05,OFF-EN-10003862,42.68
JE-15745,CA-2020-161053,2020-09-22,OFF-BI-10004318,691.96
KB-16405,CA-2020-161067,2020-09-03,OFF-PA-10000418,419.4
MH-18115,CA-2020-161088,2020-05-25,OFF-BI-10002824,29.84
EC-14050,CA-2020-161102,2020-07-31,OFF-ST-10003442,56.56
BF-11275,CA-2020-161130,2020-11-03,TEC-PH-10002549,361.376
SP-20920,CA-2020-161172,2020-03-16,TEC-PH-10004348,44.376
SV-20365,CA-2020-161200,2020-08-06,FUR-BO-10000468,145.74
JL-15835,CA-2020-161333,2020-02-02,FUR-FU-10003039,86.26
AM-10360,CA-2020-161340,2020-05-28,OFF-PA-10002464,13.872
CC-12220,CA-2020-161410,2020-06-26,TEC-PH-10001760,358.2
EB-13750,CA-2020-161459,2020-11-25,TEC-PH-10004071,39.96
RA-19285,CA-2020-161480,2020-12-25,FUR-BO-10004015,191.984
AG-10900,CA-2020-161557,2020-09-03,FUR-FU-10004622,108.4
RB-19465,CA-2020-161578,2020-12-16,OFF-PA-10002986,13.36
CS-12175,CA-2020-161592,2020-04-06,OFF-BI-10003669,8.1
CW-11905,CA-2020-161655,2020-05-13,OFF-BI-10002082,299.52
EB-13750,CA-2020-161739,2020-11-10,FUR-FU-10001468,341.96
GT-14710,CA-2020-161774,2020-05-14,FUR-CH-10003981,899.43
TH-21100,CA-2020-161809,2020-01-20,TEC-PH-10004922,160.776
AG-10300,CA-2020-161823,2020-09-03,OFF-AR-10002053,5.96
BP-11095,CA-2020-161851,2020-04-15,OFF-BI-10004654,15.57
HP-14815,CA-2020-161893,2020-01-23,TEC-AC-10001874,95.984
DR-12880,CA-2020-161956,2020-08-27,FUR-FU-10002937,198.46
PB-19105,CA-2020-161970,2020-09-22,OFF-PA-10004255,12.96
SJ-20125,CA-2020-161984,2020-04-10,OFF-PA-10004569,7.61
KB-16240,CA-2020-162015,2020-07-11,TEC-AC-10003832,1287.45
EM-14200,CA-2020-162033,2020-03-26,TEC-AC-10003116,53.25
TT-21220,CA-2020-162075,2020-03-18,TEC-PH-10001557,537.544
TB-21190,CA-2020-162096,2020-11-10,OFF-AR-10002221,7.8
OT-18730,CA-2020-162173,2020-10-26,FUR-TA-10001520,356.85
PR-18880,CA-2020-162250,2020-11-24,OFF-PA-10002137,7.78
FH-14275,CA-2020-162474,2020-03-13,TEC-PH-10004700,7.992
CT-11995,CA-2020-162481,2020-09-25,OFF-BI-10002976,8.26
RR-19315,CA-2020-162565,2020-12-11,OFF-PA-10001937,10.368
RB-19360,CA-2020-162572,2020-09-25,TEC-AC-10003628,119.96
EB-14170,CA-2020-162635,2020-10-09,OFF-PA-10002659,10.816
AS-10045,CA-2020-162691,2020-08-01,TEC-MA-10000488,1439.98
NK-18490,CA-2020-162712,2020-06-18,OFF-PA-10000167,74.352
LC-17140,CA-2020-162789,2020-09-22,TEC-AC-10002842,1071
GD-14590,CA-2020-162880,2020-12-25,OFF-BI-10003314,3.856
AS-10135,CA-2020-162929,2020-11-19,OFF-BI-10000404,41.28
CM-12160,CA-2020-162936,2020-08-18,TEC-AC-10003614,23.18
LW-16990,CA-2020-162978,2020-05-04,TEC-PH-10003092,183.96
GH-14410,CA-2020-163006,2020-06-30,TEC-PH-10002584,1001.58
MO-17800,CA-2020-163020,2020-09-15,FUR-FU-10000221,35.56
PJ-19015,CA-2020-163069,2020-08-18,OFF-AR-10001419,9.912
SF-20200,CA-2020-163097,2020-08-27,FUR-FU-10004973,120.576
MB-17305,CA-2020-163125,2020-10-09,OFF-AR-10004344,67.144
CC-12670,CA-2020-163139,2020-12-01,TEC-AC-10000290,20.37
TS-21610,CA-2020-163160,2020-10-13,OFF-PA-10003127,63.312
EC-14050,CA-2020-163188,2020-11-07,OFF-BI-10000756,38.16
MK-18160,CA-2020-163209,2020-05-03,OFF-PA-10001166,25.92
JS-16030,CA-2020-163265,2020-02-16,OFF-FA-10004854,18.368
FM-14380,CA-2020-163321,2020-08-07,TEC-AC-10004571,79.992
AG-10675,CA-2020-163335,2020-09-24,OFF-ST-10000885,40.29
BN-11515,CA-2020-163405,2020-12-21,OFF-AR-10003811,6.63
JW-15955,CA-2020-163510,2020-12-25,OFF-ST-10000563,95.94
SC-20725,CA-2020-163531,2020-06-26,TEC-PH-10001425,239.97
TB-21055,CA-2020-163566,2020-08-03,OFF-LA-10004484,16.52
